,movie score,budget,gross,runtime,votes,star avg score,director avg score,writer avg score,genre avg score,rating avg score,country avg score,company avg score,Total Nominations,Total Awards
183,8.4,500000,7098492,123,170427,8.4,8.049999999999999,8.049999999999999,6.715720221606655,6.2540350877192985,7.916666666666665,8.4,3.0,1.0
184,6.8,140000000,118627117,108,172422,6.740909090909091,6.32,6.449999999999998,6.354846938775506,6.143007360672983,6.216789819376035,6.304247104247107,1.0,0.0
185,7.0,7000000,9190525,106,110208,7.0,7.1000000000000005,7.272727272727272,6.1657692307692304,6.453213443396231,6.216789819376035,6.8394736842105255,3.0,0.0
186,6.7,0,3417056,88,3330,6.9700000000000015,6.7,6.7,6.1657692307692304,6.453213443396231,6.216789819376035,6.7,1.0,0.0
187,5.2,0,152982,95,584,5.833333333333332,5.6000000000000005,5.2,6.715720221606655,6.453213443396231,6.216789819376035,5.2,1.0,0.0
188,7.5,17000000,16311763,121,54106,6.3,6.8916666666666675,6.7,6.756321839080459,6.453213443396231,6.6606017191977145,6.683333333333334,3.0,0.0
189,6.3,0,3428774,106,4420,6.2041666666666675,6.266666666666667,6.3,6.715720221606655,6.2540350877192985,6.216789819376035,6.33435114503817,1.0,0.0
190,5.4,28000000,8119205,89,4549,5.54,5.788888888888887,5.35,6.1657692307692304,6.143007360672983,6.216789819376035,6.396357615894037,1.0,0.0
191,7.2,0,136153,90,1272,7.2,6.75,7.2,6.715720221606655,7.2,6.853356890459359,7.2666666666666675,1.0,0.0
192,7.6,7000000,9166863,99,92447,6.925,7.55,7.6,6.715720221606655,6.453213443396231,6.216789819376035,7.6,4.0,0.0
193,4.8,18000000,3247524,98,1230,6.16,4.8,4.8,6.1657692307692304,6.453213443396231,6.216789819376035,6.304247104247107,1.0,0.0
194,4.2,80000000,1891821,102,17129,5.225,5.718181818181819,4.2,6.1060856498873015,6.2540350877192985,6.425,5.7727272727272725,1.0,0.0
195,5.7,0,12282994,110,2947,6.1000000000000005,6.2727272727272725,5.7,6.756321839080459,6.2540350877192985,6.216789819376035,6.146153846153847,1.0,0.0
196,7.4,8000000,35070,103,16636,7.4,6.05,7.4,7.040389972144843,6.798591549295779,6.6606017191977145,7.4,1.0,0.0
197,7.5,0,462813,95,738,7.5,7.5,7.5,6.715720221606655,6.2540350877192985,6.6606017191977145,6.675,1.0,0.0
198,7.7,0,196927,113,4597,7.4,7.683333333333334,7.660000000000001,6.1657692307692304,6.438095238095237,6.853356890459359,6.852380952380952,1.0,0.0
199,7.4,0,201332,108,2643,7.4,7.683333333333334,7.660000000000001,6.1657692307692304,6.143007360672983,6.853356890459359,7.633333333333333,1.0,0.0
200,7.6,0,213687,114,2948,7.6,7.683333333333334,7.660000000000001,6.715720221606655,7.14761904761905,6.853356890459359,7.633333333333333,1.0,0.0
201,5.7,8000000,34746109,108,3427,5.366666666666667,5.7,5.7,6.1657692307692304,6.453213443396231,6.216789819376035,6.15,1.0,0.0
202,6.0,0,7928412,105,4550,6.425,6.675000000000002,6.0,6.715720221606655,6.453213443396231,6.216789819376035,6.33435114503817,1.0,0.0
203,5.9,40000000,18438149,91,33384,5.508000000000001,5.5375,5.7200000000000015,6.1657692307692304,6.2540350877192985,6.216789819376035,6.659210526315787,1.0,0.0
204,7.4,40000000,108766007,149,108790,6.536363636363635,6.373684210526315,6.511111111111113,6.756321839080459,6.453213443396231,6.216789819376035,6.042424242424243,1.0,0.0
205,5.4,0,71368,76,4914,6.333333333333332,6.455555555555557,6.4,6.746931407942238,6.438095238095237,6.8590909090909085,5.9,1.0,0.0
206,6.8,14000000,3901302,111,7236,7.15,7.1,7.05,7.040389972144843,6.2540350877192985,6.425,7.066666666666666,1.0,0.0
207,5.6,15000000,21397954,90,8733,5.639999999999999,5.5,5.75,6.1657692307692304,6.2540350877192985,6.216789819376035,5.6,1.0,0.0
208,6.3,19000000,35033759,90,58470,5.25,6.3,6.675000000000002,6.354846938775506,6.453213443396231,6.216789819376035,6.145348837209303,1.0,0.0
209,7.7,47000000,6167817,133,65330,7.4,7.433333333333334,7.7,6.715720221606655,6.453213443396231,6.853356890459359,7.7,3.0,0.0
210,6.5,28000000,26307600,114,95753,6.7200000000000015,6.8,5.7333333333333325,6.756321839080459,6.453213443396231,6.216789819376035,6.5,1.0,0.0
211,6.7,20000000,50012507,102,26520,6.537499999999999,6.95,5.4750000000000005,6.715720221606655,6.2540350877192985,6.216789819376035,6.197073170731709,1.0,1.0
212,6.3,8000000,29467855,104,18661,6.425,5.855555555555554,7.05,6.354846938775506,6.453213443396231,6.216789819376035,6.3,1.0,0.0
213,6.6,14000000,4741987,107,7083,6.211111111111111,6.6,6.866666666666667,6.715720221606655,6.453213443396231,6.216789819376035,6.620779220779219,1.0,0.0
214,7.4,11000000,41227069,101,174670,6.44,6.000000000000001,6.65,6.715720221606655,6.143007360672983,6.216789819376035,6.3843537414965965,1.0,0.0
215,7.1,0,2326900,100,1234,6.366666666666666,6.449999999999998,6.5,6.715720221606655,6.143007360672983,6.6606017191977145,5.34,1.0,0.0
216,7.1,100000000,78616689,146,255580,6.2333333333333325,7.385714285714287,6.3,6.354846938775506,6.2540350877192985,6.216789819376035,6.3843537414965965,3.0,0.0
217,4.9,25000000,10727683,99,8168,5.540000000000001,6.2,5.95,6.715720221606655,6.2540350877192985,6.216789819376035,6.304247104247107,1.0,0.0
218,5.1,35000000,28087155,106,68380,5.1,6.4,5.1,6.1060856498873015,6.2540350877192985,6.216789819376035,6.052272727272729,1.0,0.0
219,7.1,30000000,41385278,101,151125,6.3599999999999985,5.800000000000002,7.050000000000002,6.1657692307692304,6.2540350877192985,6.6606017191977145,6.396357615894037,2.0,0.0
220,6.0,0,151559,97,5918,6.0,6.0,6.0,6.1657692307692304,6.453213443396231,6.8590909090909085,6.683333333333334,1.0,0.0
221,4.8,2500000,2760,98,8592,4.8,4.8,4.8,6.715720221606655,6.453213443396231,6.216789819376035,5.0,1.0,0.0
222,8.1,0,106662,119,31740,8.1,8.049999999999999,8.049999999999999,6.715720221606655,7.14761904761905,7.916666666666665,8.1,1.0,0.0
223,6.1,12500000,48637684,100,18519,6.2,6.025,5.966666666666666,6.1657692307692304,6.453213443396231,6.216789819376035,5.745652173913043,1.0,0.0
224,6.2,0,38702310,113,12307,5.783333333333334,6.991666666666667,6.828571428571429,6.1657692307692304,6.453213443396231,6.216789819376035,6.225882352941178,1.0,0.0
225,7.2,30000000,65016287,125,112029,6.5,7.333333333333332,7.2,6.1657692307692304,6.453213443396231,6.216789819376035,6.145348837209303,6.0,2.0
226,7.8,12000000,15322921,123,228554,7.8,7.633333333333333,7.216666666666666,6.1657692307692304,6.453213443396231,6.6606017191977145,7.8,1.0,0.0
227,6.0,7500000,18869631,99,24061,5.5699999999999985,6.477777777777778,6.0,6.1060856498873015,6.453213443396231,6.216789819376035,6.3843537414965965,1.0,0.0
228,6.6,3500000,16036534,96,11508,6.6,5.633333333333333,6.6,6.756321839080459,6.453213443396231,6.216789819376035,6.145348837209303,1.0,0.0
229,5.9,69000000,37519139,105,135188,6.25,6.2,6.050000000000002,6.1060856498873015,6.453213443396231,6.216789819376035,5.9,1.0,0.0
230,5.6,0,930211,108,2659,5.449999999999998,5.4,5.6,6.715720221606655,6.2540350877192985,6.6606017191977145,6.2,1.0,0.0
231,6.7,50000000,50007168,121,42417,6.7857142857142865,7.154166666666665,6.7,6.1060856498873015,6.453213443396231,6.216789819376035,6.4129032258064536,1.0,0.0
232,5.4,0,4750497,91,9161,5.4,5.4,5.4,6.1657692307692304,6.453213443396231,6.6606017191977145,6.817543859649125,1.0,0.0
233,6.5,23000000,36323505,93,110788,5.433333333333334,6.025,5.95,6.1657692307692304,6.2540350877192985,6.216789819376035,6.396357615894037,1.0,0.0
234,6.9,12000000,72217000,86,232964,6.740909090909091,6.314285714285715,6.6,6.1657692307692304,6.2540350877192985,6.216789819376035,5.967567567567568,1.0,0.0
235,6.3,30000000,108385533,90,172305,6.740909090909091,6.2,6.6,6.354846938775506,6.2540350877192985,6.216789819376035,5.967567567567568,1.0,0.0
236,3.5,0,2517600,98,2424,4.133333333333334,5.3,4.133333333333334,6.1060856498873015,6.453213443396231,6.6606017191977145,6.2250000000000005,1.0,0.0
237,7.4,45000000,24343673,133,96537,6.725,6.8500000000000005,7.1000000000000005,6.715720221606655,6.2540350877192985,6.216789819376035,5.448484848484851,2.0,0.0
238,6.5,12000000,70012847,110,60703,6.5,6.5,6.5,6.1060856498873015,6.453213443396231,6.216789819376035,6.1125,1.0,0.0
239,5.2,7000000,20257000,96,8065,5.2,5.7,5.2,6.1060856498873015,6.453213443396231,6.216789819376035,5.763636363636363,1.0,0.0
240,6.1,0,9623329,87,19731,5.85,6.1,5.9,6.1060856498873015,6.2540350877192985,6.329850746268655,5.967567567567568,0.0,0.0
241,7.1,6000000,32069318,111,26126,6.65,6.257142857142857,6.9,6.715720221606655,6.453213443396231,6.217333333333339,6.304247104247107,1.0,0.0
242,7.2,0,2277396,99,30860,7.2,7.2,7.2,6.715720221606655,6.2540350877192985,6.216789819376035,7.133333333333333,2.0,0.0
243,7.8,0,1305,94,38428,7.949999999999998,7.55,7.283333333333332,6.1657692307692304,6.453213443396231,7.13939393939394,7.55,1.0,0.0
244,7.7,19000000,22245861,114,153539,6.149999999999999,7.575,6.65,6.1657692307692304,6.453213443396231,6.216789819376035,7.7,1.0,0.0
245,6.6,75000000,48919043,94,62350,6.866666666666666,6.245454545454544,6.699999999999998,6.1657692307692304,6.2540350877192985,6.216789819376035,6.304247104247107,2.0,0.0
246,5.2,5000000,17382982,106,6772,5.2,5.333333333333333,5.2,6.715720221606655,6.453213443396231,6.216789819376035,5.2,1.0,0.0
247,6.1,0,34656904,100,20829,6.0777777777777775,6.15,6.449999999999998,6.1657692307692304,6.453213443396231,6.216789819376035,6.3843537414965965,1.0,0.0
248,7.6,3600000,31968347,111,99239,6.149999999999999,6.18,6.166666666666668,6.715720221606655,6.453213443396231,6.853356890459359,7.6,0.0,0.0
249,6.2,16000000,317125,100,26214,6.6,6.4,6.2,6.715720221606655,6.453213443396231,6.685365853658537,6.9,1.0,0.0
250,6.2,0,16740,97,14692,5.949999999999998,6.2,6.2,6.1657692307692304,6.453213443396231,6.216789819376035,6.2,1.0,0.0
251,6.8,0,16025394,100,139072,6.7666666666666675,6.800000000000002,6.8,6.1657692307692304,6.453213443396231,6.216789819376035,6.620779220779219,1.0,0.0
252,6.9,0,34368475,102,30850,6.066666666666666,6.5,6.9,6.1060856498873015,6.2540350877192985,6.216789819376035,6.33435114503817,1.0,0.0
253,7.0,6000000,6302154,114,12633,6.153333333333332,5.987499999999999,7.35,6.715720221606655,6.453213443396231,6.216789819376035,6.975,3.0,1.0
254,6.6,0,2678414,114,2695,6.775,6.3,6.433333333333334,6.756321839080459,6.453213443396231,6.216789819376035,6.437500000000001,1.0,0.0
255,4.9,130000000,60522097,100,169422,4.9,6.163636363636365,5.9,6.1060856498873015,6.2540350877192985,6.216789819376035,6.315740740740742,1.0,0.0
256,7.7,0,801985,100,7680,7.7,7.7,7.7,6.715720221606655,7.14761904761905,6.983823529411764,7.7,1.0,0.0
257,5.6,3000000,76325,90,1173,5.6,5.6,5.6,5.68700361010831,6.453213443396231,6.216789819376035,5.6,1.0,0.0
258,6.3,58000000,28328132,97,40092,6.37894736842105,6.500000000000003,6.3,6.1060856498873015,6.2540350877192985,6.216789819376035,6.145348837209303,1.0,0.0
259,5.9,4500000,108229,100,32597,6.11,5.9,5.9,6.715720221606655,6.453213443396231,6.216789819376035,5.9,1.0,0.0
260,5.8,0,174496,98,8099,5.8,5.8,5.8,6.1657692307692304,6.453213443396231,6.216789819376035,6.55,1.0,0.0
261,4.8,2000000,40179,89,9333,4.8,4.8,4.8,6.1060856498873015,6.453213443396231,6.216789819376035,4.8,1.0,0.0
262,5.0,26000000,47811138,102,28662,5.42,5.760000000000002,6.6000000000000005,6.1060856498873015,6.143007360672983,6.216789819376035,6.0574257425742575,1.0,0.0
263,4.5,26000000,23222861,100,12029,5.42,5.6,4.5,6.1060856498873015,6.143007360672983,6.216789819376035,4.5,1.0,0.0
264,5.8,23000000,18942396,93,75489,5.8,6.666666666666665,6.5,6.1060856498873015,6.453213443396231,6.8590909090909085,6.1125,1.0,0.0
265,6.6,0,140426,92,1858,6.866666666666666,6.6,6.6,6.1657692307692304,6.453213443396231,6.216789819376035,7.5,1.0,0.0
266,7.2,70000000,617840,127,56850,6.6099999999999985,7.26,7.199999999999998,6.354846938775506,6.453213443396231,7.044642857142858,6.45,1.0,0.0
267,7.3,0,927107,125,5439,7.3,7.3,7.3,7.040389972144843,6.959195402298849,6.329850746268655,7.3,1.0,0.0
268,6.4,0,387606,96,17678,6.466666666666666,6.550000000000002,6.550000000000002,6.756321839080459,6.453213443396231,6.216789819376035,6.4,1.0,0.0
269,5.7,35000000,31053601,113,23326,6.773913043478259,6.05,5.7,6.1060856498873015,6.453213443396231,6.216789819376035,6.2250000000000005,1.0,0.0
270,5.1,3000000,24629916,98,13907,5.1,5.9,4.8,6.1657692307692304,6.143007360672983,6.216789819376035,6.330392156862747,1.0,0.0
271,4.5,0,10215386,90,4556,4.5,4.5,4.8,6.1657692307692304,6.438095238095237,6.216789819376035,4.5,1.0,0.0
272,6.5,85000000,172956409,124,155674,6.544999999999999,6.571428571428571,6.1,6.1060856498873015,6.453213443396231,6.216789819376035,6.265060240963853,3.0,0.0
273,6.2,2600000,2850263,91,5414,6.2,6.05,6.2,6.354846938775506,6.143007360672983,6.216789819376035,6.945454545454547,1.0,0.0
274,6.1,0,5370000,92,40298,5.870588235294116,5.874999999999999,5.433333333333333,6.1657692307692304,6.2540350877192985,6.216789819376035,6.197073170731709,1.0,0.0
275,5.8,3000000,22000,112,31955,5.65,6.05,5.8,6.715720221606655,6.453213443396231,6.329850746268655,5.8,1.0,0.0
276,7.5,0,18811135,100,16244,6.7666666666666675,7.5,7.5,6.715720221606655,6.143007360672983,6.216789819376035,7.5,1.0,0.0
277,8.1,0,553171,124,118747,8.1,7.5,8.1,6.746931407942238,6.453213443396231,6.983823529411764,8.1,1.0,0.0
278,5.3,0,940173,91,3376,6.133333333333333,5.3,5.333333333333333,6.1060856498873015,6.453213443396231,6.217333333333339,5.219999999999999,1.0,0.0
279,7.5,19400000,8060487,125,81655,6.6,6.6000000000000005,7.2333333333333325,6.715720221606655,6.2540350877192985,7.3583333333333325,7.5,1.0,0.0
280,8.0,28000000,217350219,90,287068,8.0,7.399999999999999,7.433333333333333,6.746931407942238,6.438095238095237,6.216789819376035,6.330392156862747,10.0,4.0
281,5.7,23000000,11567023,109,4485,5.5,5.95,5.7,6.354846938775506,6.143007360672983,6.216789819376035,6.4129032258064536,1.0,0.0
282,6.7,8000000,3014696,113,20844,6.519999999999999,6.300000000000002,6.7,6.715720221606655,6.453213443396231,6.6606017191977145,6.633333333333333,6.0,0.0
283,6.1,5000000,326308,97,6912,6.199999999999998,6.4,6.1,6.756321839080459,6.453213443396231,6.216789819376035,6.1,1.0,0.0
284,5.6,30000000,14208384,100,11953,6.62,6.8066666666666675,6.966666666666666,6.1657692307692304,6.2540350877192985,6.216789819376035,5.9,1.0,0.0
285,5.1,35000000,25888412,101,29622,4.857142857142857,5.73,5.1,6.1060856498873015,6.2540350877192985,6.216789819376035,5.1,1.0,0.0
286,5.1,40000000,652526,93,21238,5.599999999999999,5.7,5.1,6.1060856498873015,6.143007360672983,6.6606017191977145,5.1,1.0,0.0
287,5.5,155000000,34297191,175,146107,6.625,6.9294117647058835,7.2,6.1060856498873015,6.453213443396231,6.329850746268655,6.3843537414965965,1.0,0.0
288,6.2,28000000,66954149,81,33226,6.7666666666666675,6.333333333333332,6.2,6.1657692307692304,6.143007360672983,6.216789819376035,6.330392156862747,1.0,0.0
289,6.2,60000000,13399812,103,45684,6.611111111111112,6.0,6.2,6.1657692307692304,6.453213443396231,6.6606017191977145,6.304247104247107,6.0,0.0
290,6.8,107000000,58203105,157,83314,6.770000000000001,7.099999999999999,7.3,7.040389972144843,6.453213443396231,6.216789819376035,6.265060240963853,5.0,0.0
291,6.6,12000000,7331647,106,11331,7.399999999999999,6.993939393939392,7.012499999999998,6.1657692307692304,6.2540350877192985,6.216789819376035,6.2475,14.0,7.0
292,6.5,200000000,334191110,108,331389,6.7666666666666675,7.070588235294119,6.925,6.354846938775506,6.143007360672983,6.216789819376035,6.330392156862747,5.0,2.0
293,6.2,170000000,77042381,113,62895,6.7666666666666675,6.566666666666667,6.925,6.354846938775506,6.143007360672983,6.216789819376035,6.330392156862747,1.0,0.0
294,6.4,50000000,55473600,114,231709,6.591666666666668,7.75,6.066666666666667,6.1060856498873015,6.453213443396231,6.216789819376035,6.197073170731709,2.0,0.0
295,6.3,16000000,25216243,91,12143,6.540000000000001,6.3,6.3,6.1060856498873015,6.453213443396231,6.216789819376035,6.8,1.0,0.0
296,6.2,75000000,47748610,109,191097,6.591666666666668,7.433333333333334,6.066666666666667,6.1060856498873015,6.453213443396231,6.216789819376035,6.2,1.0,0.0
297,8.4,18500000,85160248,137,540152,6.591666666666668,7.883333333333333,7.6571428571428575,6.1060856498873015,6.453213443396231,6.216789819376035,6.197073170731709,8.0,2.0
298,5.4,45000000,25200412,86,17909,5.4,5.400000000000001,6.566666666666667,6.746931407942238,6.143007360672983,6.216789819376035,6.197073170731709,1.0,0.0
299,4.7,40000000,41797066,94,100087,4.7,4.550000000000002,5.6,6.1060856498873015,6.453213443396231,6.216789819376035,6.197073170731709,1.0,0.0
300,7.1,32000000,36733909,120,42086,6.8619047619047615,6.4750000000000005,7.1,6.354846938775506,6.453213443396231,6.216789819376035,7.1,1.0,0.0
301,7.9,0,8264530,101,74742,7.9,7.228571428571428,7.1999999999999975,6.715720221606655,6.453213443396231,7.044642857142858,7.1875,1.0,0.0
302,4.8,15000000,33860010,99,34902,5.942857142857143,5.55,5.05,6.1657692307692304,6.2540350877192985,6.216789819376035,6.270689655172415,1.0,0.0
303,5.8,14000000,25482931,95,10283,5.416666666666668,6.0,5.8,6.1060856498873015,6.453213443396231,6.216789819376035,6.145348837209303,1.0,0.0
304,6.7,13800000,27100027,84,29118,6.333333333333332,6.455555555555557,6.35,6.746931407942238,6.438095238095237,6.8590909090909085,6.2,1.0,0.0
305,5.5,0,8620500,82,4507,6.116666666666667,5.5,5.5,6.746931407942238,6.438095238095237,6.216789819376035,5.5,1.0,0.0
306,6.3,0,578382,101,45225,7.063636363636363,6.3,6.3,6.756321839080459,6.453213443396231,6.216789819376035,7.0,1.0,0.0
307,6.7,0,968506,97,5895,6.346153846153847,6.7,6.85,6.1657692307692304,6.2540350877192985,6.958823529411763,6.6111111111111125,1.0,0.0
308,6.0,0,14812000,92,3508,5.65,5.933333333333334,6.0,6.1657692307692304,6.438095238095237,6.216789819376035,6.304247104247107,1.0,0.0
309,6.9,9000000,6263670,106,64524,6.425,7.0,7.0,6.1060856498873015,6.2540350877192985,6.216789819376035,7.0,3.0,1.0
310,7.6,9000000,121756,128,8613,7.8,7.5555555555555545,7.5555555555555545,6.715720221606655,6.453213443396231,6.6606017191977145,7.7666666666666675,1.0,0.0
311,6.2,55000000,7221458,128,21583,6.637499999999998,6.7333333333333325,7.35,6.715720221606655,6.2540350877192985,6.329850746268655,6.265060240963853,8.0,3.0
312,5.8,57000000,15527125,116,11851,6.822727272727272,6.9,6.133333333333333,6.715720221606655,6.2540350877192985,6.216789819376035,6.265060240963853,1.0,0.0
313,6.9,2500000,548712,108,9474,7.300000000000002,6.5777777777777775,6.725,6.715720221606655,6.453213443396231,6.216789819376035,7.1,1.0,0.0
314,4.4,0,3751699,99,7491,4.4,4.4,4.4,6.1060856498873015,6.143007360672983,6.216789819376035,5.661538461538462,1.0,0.0
315,5.7,110000000,66002193,120,76550,6.58,6.333333333333332,6.433333333333334,6.1060856498873015,6.2540350877192985,6.216789819376035,4.925,1.0,0.0
316,7.1,85000000,40069087,124,94624,7.127272727272726,7.235714285714286,7.1000000000000005,6.1060856498873015,6.453213443396231,6.6606017191977145,6.199999999999998,2.0,0.0
317,5.4,25000000,6939946,95,3294,5.466666666666666,5.45,5.275,6.1657692307692304,6.143007360672983,6.216789819376035,5.4,1.0,0.0
318,6.0,17000000,41715860,111,3366,5.85,5.15,5.15,6.1657692307692304,6.2540350877192985,6.216789819376035,6.0,1.0,0.0
319,7.9,60000000,32534850,122,220062,7.085714285714286,6.887500000000001,6.850000000000001,6.354846938775506,6.453213443396231,6.216789819376035,6.315740740740742,7.0,2.0
320,5.8,30000000,6114928,90,13764,6.15,6.9,5.8,6.354846938775506,6.2540350877192985,6.216789819376035,6.0200000000000005,1.0,0.0
321,5.4,37000000,20991497,105,46828,6.599999999999999,6.887500000000001,6.850000000000001,6.1657692307692304,6.2540350877192985,6.216789819376035,6.315740740740742,1.0,0.0
322,2.3,20000000,5178569,99,38854,6.19,3.1,4.9,6.1060856498873015,6.453213443396231,6.217333333333339,2.3,1.0,0.0
323,6.3,60000000,74078174,104,62868,6.907692307692307,6.387499999999998,6.449999999999998,6.715720221606655,6.453213443396231,6.216789819376035,6.304247104247107,1.0,0.0
324,5.9,42000000,88097164,90,111747,6.203703703703702,6.3,6.14,6.1657692307692304,6.2540350877192985,6.216789819376035,6.396357615894037,1.0,0.0
