,budget,company,country,director,genre,gross,film,rating,released,runtime,score,star,votes,writer,year,Unnamed: 15,Oscar Winning Category,Oscar Winner,winner
1917,,,,,,,Who Are the DeBolts? And Where Did They Get Nineteen Kids?,,,,,,,,,,DOCUMENTARY (Feature),"John Korty, Dan McCann and Warren L. Lockhart, Producers",True
1918,,,,,,,Gravity Is My Enemy,,,,,,,,,,DOCUMENTARY (Short Subject),"John Joseph and Jan Stussy, Producers",True
1919,,,,,,,Madame Rosa,,,,,,,,,,FOREIGN LANGUAGE FILM,France,True
1920,,,,,,,A Little Night Music,,,,,,,,,,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Adaptation Score by Jonathan Tunick,True
1921,,,,,,,You Light Up My Life,,,,,,,,,,MUSIC (Original Song),Music and Lyrics by Joseph Brooks,True
1922,,,,,,,The Sand Castle,,,,,,,,,,SHORT FILM (Animated),"Co Hoedeman, Producer",True
1923,,,,,,,I'll Find a Way,,,,,,,,,,SHORT FILM (Live Action),"Beverly Shaffer and Yuki Yoshida, Producers",True
1924,,,,,,,Coming Home,,,,,,,,,,ACTOR IN A LEADING ROLE,Jon Voight,True
1925,,,,,,,Coming Home,,,,,,,,,,ACTRESS IN A LEADING ROLE,Jane Fonda,True
1926,,,,,,,Coming Home,,,,,,,,,,WRITING (Screenplay Written Directly for the Screen),"Story by Nancy Dowd;  Screenplay by Waldo Salt, Robert C. Jones",True
1927,,,,,,,The Deer Hunter,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Christopher Walken,True
1928,,,,,,,The Deer Hunter,,,,,,,,,,DIRECTING,Michael Cimino,True
1929,,,,,,,The Deer Hunter,,,,,,,,,,FILM EDITING,Peter Zinner,True
1930,,,,,,,The Deer Hunter,,,,,,,,,,BEST PICTURE,"Barry Spikings, Michael Deeley, Michael Cimino and John Peverall, Producers",True
1931,,,,,,,The Deer Hunter,,,,,,,,,,SOUND,"Richard Portman, William McCaughey, Aaron Rochin, Darin Knight",True
1932,,,,,,,California Suite,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Maggie Smith,True
1933,,,,,,,Heaven Can Wait,,,,,,,,,,ART DIRECTION,"Art Direction:  Paul Sylbert, Edwin O'Donovan;  Set Decoration:  George Gaines",True
1934,,,,,,,Days of Heaven,,,,,,,,,,CINEMATOGRAPHY,Nestor Almendros,True
1935,,,,,,,Death on the Nile,,,,,,,,,,COSTUME DESIGN,Anthony Powell,True
1936,,,,,,,Scared Straight!,,,,,,,,,,DOCUMENTARY (Feature),"Arnold Shapiro, Producer",True
1937,,,,,,,The Flight of the Gossamer Condor,,,,,,,,,,DOCUMENTARY (Short Subject),"Jacqueline Phillips Shedd and Ben Shedd, Producers",True
1938,,,,,,,Get Out Your Handkerchiefs,,,,,,,,,,FOREIGN LANGUAGE FILM,France,True
1939,,,,,,,The Buddy Holly Story,,,,,,,,,,MUSIC (Adaptation Score),Joe Renzetti,True
1940,,,,,,,Midnight Express,,,,,,,,,,MUSIC (Original Score),Giorgio Moroder,True
1941,,,,,,,Midnight Express,,,,,,,,,,WRITING (Screenplay Based on Material from Another Medium),Oliver Stone,True
1942,,,,,,,Thank God It's Friday,,,,,,,,,,MUSIC (Original Song),Music and Lyrics by Paul Jabara,True
1943,,,,,,,Special Delivery,,,,,,,,,,SHORT FILM (Animated),"Eunice Macaulay and John Weldon, Producers",True
1944,,,,,,,Teenage Father,,,,,,,,,,SHORT FILM (Live Action),"Taylor Hackford, Producer",True
1945,,,,,,,Superman,,,,,,,,,,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Les Bowie, Colin Chilvers, Denys Coop, Roy Field, Derek Meddings, Zoran Perisic",True
1946,,,,,,,Kramer vs. Kramer,,,,,,,,,,ACTOR IN A LEADING ROLE,Dustin Hoffman,True
1947,,,,,,,Kramer vs. Kramer,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,True
1948,,,,,,,Kramer vs. Kramer,,,,,,,,,,DIRECTING,Robert Benton,True
1949,,,,,,,Kramer vs. Kramer,,,,,,,,,,BEST PICTURE,"Stanley R. Jaffe, Producer",True
1950,,,,,,,Kramer vs. Kramer,,,,,,,,,,WRITING (Screenplay Based on Material from Another Medium),Robert Benton,True
1951,,,,,,,Being There,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Melvyn Douglas,True
1952,,,,,,,Norma Rae,,,,,,,,,,ACTRESS IN A LEADING ROLE,Sally Field,True
1953,,,,,,,Norma Rae,,,,,,,,,,MUSIC (Original Song),Music by David Shire; Lyric by Norman Gimbel,True
1954,,,,,,,All That Jazz,,,,,,,,,,ART DIRECTION,"Art Direction:  Philip Rosenberg, Tony Walton;  Set Decoration:  Edward Stewart, Gary Brink",True
1955,,,,,,,All That Jazz,,,,,,,,,,COSTUME DESIGN,Albert Wolsky,True
1956,,,,,,,All That Jazz,,,,,,,,,,FILM EDITING,Alan Heim,True
1957,,,,,,,All That Jazz,,,,,,,,,,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Adaptation Score by Ralph Burns,True
1958,,,,,,,Apocalypse Now,,,,,,,,,,CINEMATOGRAPHY,Vittorio Storaro,True
1959,,,,,,,Apocalypse Now,,,,,,,,,,SOUND,"Walter Murch, Mark Berger, Richard Beggs, Nat Boxer",True
1960,,,,,,,Best Boy,,,,,,,,,,DOCUMENTARY (Feature),"Ira Wohl, Producer",True
1961,,,,,,,Paul Robeson: Tribute to an Artist,,,,,,,,,,DOCUMENTARY (Short Subject),"Saul J. Turell, Producer",True
1962,,,,,,,The Tin Drum,,,,,,,,,,FOREIGN LANGUAGE FILM,Federal Republic of Germany,True
1963,,,,,,,A Little Romance,,,,,,,,,,MUSIC (Original Score),Georges Delerue,True
1964,,,,,,,Every Child,,,,,,,,,,SHORT FILM (Animated),"Derek Lamb, Producer",True
1965,,,,,,,Board and Care,,,,,,,,,,SHORT FILM (Live Action),"Sarah Pillsbury and Ron Ellis, Producers",True
1966,,,,,,,Alien,,,,,,,,,,VISUAL EFFECTS,"H.R. Giger, Carlo Rambaldi, Brian Johnson, Nick Allder, Denys Ayling",True
1967,,,,,,,Breaking Away,,,,,,,,,,WRITING (Screenplay Written Directly for the Screen),Steve Tesich,True
1968,,,,,,,The Black Stallion,,,,,,,,,,SPECIAL ACHIEVEMENT AWARD (Sound Editing),Alan Splet,True
1969,,,,,,,Raging Bull,,,,,,,,,,ACTOR IN A LEADING ROLE,Robert De Niro,True
1970,,,,,,,Raging Bull,,,,,,,,,,FILM EDITING,Thelma Schoonmaker,True
1971,,,,,,,Ordinary People,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Timothy Hutton,True
1972,,,,,,,Ordinary People,,,,,,,,,,DIRECTING,Robert Redford,True
1973,,,,,,,Ordinary People,,,,,,,,,,BEST PICTURE,"Ronald L. Schwary, Producer",True
1974,,,,,,,Ordinary People,,,,,,,,,,WRITING (Screenplay Based on Material from Another Medium),Alvin Sargent,True
1975,,,,,,,Coal Miner's Daughter,,,,,,,,,,ACTRESS IN A LEADING ROLE,Sissy Spacek,True
1976,,,,,,,Melvin and Howard,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Mary Steenburgen,True
1977,,,,,,,Melvin and Howard,,,,,,,,,,WRITING (Screenplay Written Directly for the Screen),Bo Goldman,True
1978,,,,,,,Tess,,,,,,,,,,ART DIRECTION,"Art Direction:  Pierre Guffroy, Jack Stephens",True
1979,,,,,,,Tess,,,,,,,,,,CINEMATOGRAPHY,"Geoffrey Unsworth, Ghislain Cloquet",True
1980,,,,,,,Tess,,,,,,,,,,COSTUME DESIGN,Anthony Powell,True
1981,,,,,,,From Mao to Mozart: Isaac Stern in China,,,,,,,,,,DOCUMENTARY (Feature),"Murray Lerner, Producer",True
1982,,,,,,,Karl Hess: Toward Liberty,,,,,,,,,,DOCUMENTARY (Short Subject),"Roland Hall̩ and Peter W. Ladue, Producers",True
1983,,,,,,,Moscow Does Not Believe in Tears,,,,,,,,,,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,True
1984,,,,,,,The Fly '80,,,,,,,,,,SHORT FILM (Animated),"Ferenc Rofusz, Producer",True
1985,,,,,,,The Dollar Bottom,,,,,,,,,,SHORT FILM (Dramatic Live Action),"Lloyd Phillips, Producer",True
1986,,,,,,,The Empire Strikes Back,,,,,,,,,,SOUND,"Bill Varney, Steve Maslow, Gregg Landaker, Peter Sutton",True
1987,,,,,,,The Empire Strikes Back,,,,,,,,,,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Brian Johnson, Richard Edlund, Dennis Muren, Bruce Nicholson",True
1988,,,,,,,On Golden Pond,,,,,,,,,,ACTOR IN A LEADING ROLE,Henry Fonda,True
1989,,,,,,,On Golden Pond,,,,,,,,,,ACTRESS IN A LEADING ROLE,Katharine Hepburn,True
1990,,,,,,,On Golden Pond,,,,,,,,,,WRITING (Screenplay Based on Material from Another Medium),Ernest Thompson,True
1991,,,,,,,Reds,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,True
1992,,,,,,,Reds,,,,,,,,,,CINEMATOGRAPHY,Vittorio Storaro,True
1993,,,,,,,Reds,,,,,,,,,,DIRECTING,Warren Beatty,True
1994,,,,,,,Raiders of the Lost Ark,,,,,,,,,,ART DIRECTION,"Art Direction:  Norman Reynolds, Leslie Dilley;  Set Decoration:  Michael Ford",True
1995,,,,,,,Raiders of the Lost Ark,,,,,,,,,,FILM EDITING,Michael Kahn,True
1996,,,,,,,Raiders of the Lost Ark,,,,,,,,,,SOUND,"Bill Varney, Steve Maslow, Gregg Landaker, Roy Charman",True
1997,,,,,,,Raiders of the Lost Ark,,,,,,,,,,VISUAL EFFECTS,"Richard Edlund, Kit West, Bruce Nicholson, Joe Johnston",True
1998,,,,,,,Raiders of the Lost Ark,,,,,,,,,,SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),"Ben Burtt, Richard L. Anderson",True
1999,,,,,,,Chariots of Fire,,,,,,,,,,COSTUME DESIGN,Milena Canonero,True
2000,,,,,,,Chariots of Fire,,,,,,,,,,MUSIC (Original Score),Vangelis,True
2001,,,,,,,Chariots of Fire,,,,,,,,,,BEST PICTURE,"David Puttnam, Producer",True
2002,,,,,,,Chariots of Fire,,,,,,,,,,WRITING (Screenplay Written Directly for the Screen),Colin Welland,True
2003,,,,,,,Genocide,,,,,,,,,,DOCUMENTARY (Feature),"Arnold Schwartzman and Rabbi Marvin Hier, Producers",True
2004,,,,,,,Close Harmony,,,,,,,,,,DOCUMENTARY (Short Subject),"Nigel Noble, Producer",True
2005,,,,,,,Mephisto,,,,,,,,,,FOREIGN LANGUAGE FILM,Hungary,True
2006,,,,,,,An American Werewolf in London,,,,,,,,,,MAKEUP,Rick Baker,True
2007,,,,,,,Crac,,,,,,,,,,SHORT FILM (Animated),"Fr̩d̩ric Back, Producer",True
2008,,,,,,,Violet,,,,,,,,,,SHORT FILM (Live Action),"Paul Kemp and Shelley Levinson, Producers",True
2009,,,,,,,Gandhi,,,,,,,,,,ACTOR IN A LEADING ROLE,Ben Kingsley,True
2010,,,,,,,Gandhi,,,,,,,,,,ART DIRECTION,"Art Direction:  Stuart Craig, Bob Laing;  Set Decoration:  Michael Seirton",True
2011,,,,,,,Gandhi,,,,,,,,,,CINEMATOGRAPHY,"Billy Williams, Ronnie Taylor",True
2012,,,,,,,Gandhi,,,,,,,,,,COSTUME DESIGN,"John Mollo, Bhanu Athaiya",True
2013,,,,,,,Gandhi,,,,,,,,,,DIRECTING,Richard Attenborough,True
2014,,,,,,,Gandhi,,,,,,,,,,FILM EDITING,John Bloom,True
2015,,,,,,,Gandhi,,,,,,,,,,BEST PICTURE,"Richard Attenborough, Producer",True
2016,,,,,,,Gandhi,,,,,,,,,,WRITING (Screenplay Written Directly for the Screen),John Briley,True
2017,,,,,,,An Officer and a Gentleman,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,"Louis Gossett, Jr.",True
2018,,,,,,,An Officer and a Gentleman,,,,,,,,,,MUSIC (Original Song),Music by Jack Nitzsche and Buffy Sainte-Marie; Lyric by Will Jennings,True
2019,,,,,,,Sophie's Choice,,,,,,,,,,ACTRESS IN A LEADING ROLE,Meryl Streep,True
2020,,,,,,,Tootsie,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Jessica Lange,True
2021,,,,,,,Just Another Missing Kid,,,,,,,,,,DOCUMENTARY (Feature),"John Zaritsky, Producer",True
2022,,,,,,,If You Love This Planet,,,,,,,,,,DOCUMENTARY (Short Subject),"Edward Le Lorrain and Terri Nash, Producers",True
2023,,,,,,,Volver a Empezar ('To Begin Again'),,,,,,,,,,FOREIGN LANGUAGE FILM,Spain,True
2024,,,,,,,Quest for Fire,,,,,,,,,,MAKEUP,"Sarah Monzani, Mich̬le Burke",True
2025,,,,,,,E.T. The Extra-Terrestrial,,,,,,,,,,MUSIC (Original Score),John Williams,True
2026,,,,,,,E.T. The Extra-Terrestrial,,,,,,,,,,SOUND,"Robert Knudson, Robert Glass, Don Digirolamo, Gene Cantamessa",True
2027,,,,,,,E.T. The Extra-Terrestrial,,,,,,,,,,SOUND EFFECTS EDITING,"Charles L. Campbell, Ben Burtt",True
2028,,,,,,,E.T. The Extra-Terrestrial,,,,,,,,,,VISUAL EFFECTS,"Carlo Rambaldi, Dennis Muren, Kenneth F. Smith",True
2029,,,,,,,Victor/Victoria,,,,,,,,,,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Song Score by Henry Mancini and Leslie Bricusse; Adaptation Score by Henry Mancini,True
2030,,,,,,,Tango,,,,,,,,,,SHORT FILM (Animated),"Zbigniew Rybczynski, Producer",True
2031,,,,,,,A Shocking Accident,,,,,,,,,,SHORT FILM (Live Action),"Christine Oestreicher, Producer",True
2032,,,,,,,Missing,,,,,,,,,,WRITING (Screenplay Based on Material from Another Medium),"Costa-Gavras, Donald Stewart",True
2033,,,,,,,Tender Mercies,,,,,,,,,,ACTOR IN A LEADING ROLE,Robert Duvall,True
2034,,,,,,,Tender Mercies,,,,,,,,,,WRITING (Screenplay Written Directly for the Screen),Horton Foote,True
2035,,,,,,,Terms of Endearment,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Jack Nicholson,True
2036,,,,,,,Terms of Endearment,,,,,,,,,,ACTRESS IN A LEADING ROLE,Shirley MacLaine,True
2037,,,,,,,Terms of Endearment,,,,,,,,,,DIRECTING,James L. Brooks,True
2038,,,,,,,Terms of Endearment,,,,,,,,,,BEST PICTURE,"James L. Brooks, Producer",True
2039,,,,,,,Terms of Endearment,,,,,,,,,,WRITING (Screenplay Based on Material from Another Medium),James L. Brooks,True
2040,,,,,,,The Year of Living Dangerously,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Linda Hunt,True
2041,,,,,,,Fanny & Alexander,,,,,,,,,,ART DIRECTION,Anna Asp,True
2042,,,,,,,Fanny & Alexander,,,,,,,,,,CINEMATOGRAPHY,Sven Nykvist,True
2043,,,,,,,Fanny & Alexander,,,,,,,,,,COSTUME DESIGN,Marik Vos,True
2044,,,,,,,Fanny & Alexander,,,,,,,,,,FOREIGN LANGUAGE FILM,Sweden,True
2045,,,,,,,He Makes Me Feel Like Dancin',,,,,,,,,,DOCUMENTARY (Feature),"Emile Ardolino, Producer",True
2046,,,,,,,Flamenco at 5:15,,,,,,,,,,DOCUMENTARY (Short Subject),"Cynthia Scott and Adam Symansky, Producers",True
2047,,,,,,,The Right Stuff,,,,,,,,,,FILM EDITING,"Glenn Farr, Lisa Fruchtman, Stephen A. Rotter, Douglas Stewart, Tom Rolf",True
2048,,,,,,,The Right Stuff,,,,,,,,,,MUSIC (Original Score),Bill Conti,True
2049,,,,,,,The Right Stuff,,,,,,,,,,SOUND,"Mark Berger, Tom Scott, Randy Thom, David MacMillan",True
2050,,,,,,,The Right Stuff,,,,,,,,,,SOUND EFFECTS EDITING,Jay Boekelheide,True
2051,,,,,,,Yentl,,,,,,,,,,MUSIC (Original Song Score or Adaptation Score),"Song Score by Michel Legrand, Alan Bergman and Marilyn Bergman",True
2052,,,,,,,Flashdance,,,,,,,,,,MUSIC (Original Song),Music by Giorgio Moroder; Lyric by Keith Forsey and Irene Cara,True
2053,,,,,,,Sundae in New York,,,,,,,,,,SHORT FILM (Animated),"Jimmy Picker, Producer",True
2054,,,,,,,Return of the Jedi,,,,,,,,,,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Richard Edlund, Dennis Muren, Ken Ralston, Phil Tippett",True
2055,,,,,,,Amadeus,,,,,,,,,,ACTOR IN A LEADING ROLE,F. Murray Abraham,True
2056,,,,,,,Amadeus,,,,,,,,,,ART DIRECTION,Art Direction:  Patrizia Von Brandenstein;  Set Decoration:  Karel Cerny,True
2057,,,,,,,Amadeus,,,,,,,,,,COSTUME DESIGN,Theodor Pistek,True
2058,,,,,,,Amadeus,,,,,,,,,,DIRECTING,Milos Forman,True
2059,,,,,,,Amadeus,,,,,,,,,,MAKEUP,"Paul LeBlanc, Dick Smith",True
2060,,,,,,,Amadeus,,,,,,,,,,BEST PICTURE,"Saul Zaentz, Producer",True
2061,,,,,,,Amadeus,,,,,,,,,,SOUND,"Mark Berger, Tom Scott, Todd Boekelheide, Chris Newman",True
2062,,,,,,,Amadeus,,,,,,,,,,WRITING (Screenplay Based on Material from Another Medium),Peter Shaffer,True
2063,,,,,,,The Killing Fields,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Haing S. Ngor,True
2064,,,,,,,The Killing Fields,,,,,,,,,,CINEMATOGRAPHY,Chris Menges,True
2065,,,,,,,The Killing Fields,,,,,,,,,,FILM EDITING,Jim Clark,True
2066,,,,,,,Places in the Heart,,,,,,,,,,ACTRESS IN A LEADING ROLE,Sally Field,True
2067,,,,,,,Places in the Heart,,,,,,,,,,WRITING (Screenplay Written Directly for the Screen),Robert Benton,True
2068,,,,,,,A Passage to India,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Peggy Ashcroft,True
2069,,,,,,,A Passage to India,,,,,,,,,,MUSIC (Original Score),Maurice Jarre,True
2070,,,,,,,The Times of Harvey Milk,,,,,,,,,,DOCUMENTARY (Feature),"Robert Epstein and Richard Schmiechen, Producers",True
2071,,,,,,,The Stone Carvers,,,,,,,,,,DOCUMENTARY (Short Subject),"Marjorie Hunt and Paul Wagner, Producers",True
2072,,,,,,,Dangerous Moves,,,,,,,,,,FOREIGN LANGUAGE FILM,Switzerland,True
2073,,,,,,,Purple Rain,,,,,,,,,,MUSIC (Original Song Score),Prince,True
2074,,,,,,,The Woman in Red,,,,,,,,,,MUSIC (Original Song),Music and Lyric by Stevie Wonder,True
2075,,,,,,,Charade,,,,,,,,,,SHORT FILM (Animated),"Jon Minnis, Producer",True
2076,,,,,,,Up '84,,,,,,,,,,SHORT FILM (Live Action),"Mike Hoover, Producer",True
2077,,,,,,,Indiana Jones and the Temple of Doom,,,,,,,,,,VISUAL EFFECTS,"Dennis Muren, Michael McAlister, Lorne Peterson, George Gibbs",True
2078,,,,,,,The River,,,,,,,,,,SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),Kay Rose,True
2079,,,,,,,Kiss of the Spider Woman,,,,,,,,,,ACTOR IN A LEADING ROLE,William Hurt,True
2080,,,,,,,Cocoon,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Don Ameche,True
2081,,,,,,,Cocoon,,,,,,,,,,VISUAL EFFECTS,"Ken Ralston, Ralph McQuarrie, Scott Farrar, David Berry",True
2082,,,,,,,The Trip to Bountiful,,,,,,,,,,ACTRESS IN A LEADING ROLE,Geraldine Page,True
2083,,,,,,,Prizzi's Honor,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Anjelica Huston,True
2084,,,,,,,Out of Africa,,,,,,,,,,ART DIRECTION,Art Direction:  Stephen Grimes;  Set Decoration:  Josie MacAvin,True
2085,,,,,,,Out of Africa,,,,,,,,,,CINEMATOGRAPHY,David Watkin,True
2086,,,,,,,Out of Africa,,,,,,,,,,DIRECTING,Sydney Pollack,True
2087,,,,,,,Out of Africa,,,,,,,,,,MUSIC (Original Score),John Barry,True
2088,,,,,,,Out of Africa,,,,,,,,,,BEST PICTURE,"Sydney Pollack, Producer",True
2089,,,,,,,Out of Africa,,,,,,,,,,SOUND,"Chris Jenkins, Gary Alexander, Larry Stensvold, Peter Handford",True
2090,,,,,,,Out of Africa,,,,,,,,,,WRITING (Screenplay Based on Material from Another Medium),Kurt Luedtke,True
2091,,,,,,,Ran,,,,,,,,,,COSTUME DESIGN,Emi Wada,True
2092,,,,,,,Broken Rainbow,,,,,,,,,,DOCUMENTARY (Feature),"Maria Florio and Victoria Mudd, Producers",True
2093,,,,,,,Witness to War: Dr. Charlie Clements,,,,,,,,,,DOCUMENTARY (Short Subject),"David Goodman, Producer",True
2094,,,,,,,Witness,,,,,,,,,,FILM EDITING,Thom Noble,True
2095,,,,,,,Witness,,,,,,,,,,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Earl W. Wallace, William Kelley;  Story by William Kelley, Pamela Wallace, Earl W. Wallace",True
2096,,,,,,,The Official Story,,,,,,,,,,FOREIGN LANGUAGE FILM,Argentina,True
2097,,,,,,,Mask,,,,,,,,,,MAKEUP,"Michael Westmore, Zoltan Elek",True
2098,,,,,,,White Nights,,,,,,,,,,MUSIC (Original Song),Music and Lyric by Lionel Richie,True
2099,,,,,,,Anna & Bella,,,,,,,,,,SHORT FILM (Animated),"Cilia Van Dijk, Producer",True
2100,,,,,,,Molly's Pilgrim,,,,,,,,,,SHORT FILM (Live Action),"Jeff Brown and Chris Pelzer, Producers",True
2101,,,,,,,Back to the Future,,,,,,,,,,SOUND EFFECTS EDITING,"Charles L. Campbell, Robert Rutledge",True
2102,,,,,,,A Room with a View,,,,,,,,,,ART DIRECTION,"Art Direction:  Gianni Quaranta, Brian Ackland-Snow;  Set Decoration:  Brian Savegar, Elio Altamura",True
2103,,,,,,,A Room with a View,,,,,,,,,,COSTUME DESIGN,"Jenny Beavan, John Bright",True
2104,,,,,,,A Room with a View,,,,,,,,,,WRITING (Screenplay Based on Material from Another Medium),Ruth Prawer Jhabvala,True
2105,,,,,,,Artie Shaw: Time Is All You've Got,,,,,,,,,,DOCUMENTARY (Feature),"Brigitte Berman, Producer",True
2106,,,,,,,Down and Out in America,,,,,,,,,,DOCUMENTARY (Feature),"Joseph Feury and Milton Justice, Producers",True
2107,,,,,,,"Women--for America, for the World",,,,,,,,,,DOCUMENTARY (Short Subject),"Vivienne Verdon-Roe, Producer",True
2108,,,,,,,A Greek Tragedy,,,,,,,,,,SHORT FILM (Animated),"Linda Van Tulden and Willem Thijssen, Producers",True
2109,,,,,,,Precious Images,,,,,,,,,,SHORT FILM (Live Action),"Chuck Workman, Producer",True
2110,,,,,,,The Ten-Year Lunch: The Wit and Legend of the Algonquin Round Table,,,,,,,,,,DOCUMENTARY (Feature),"Aviva Slesin, Producer",True
2111,,,,,,,Young at Heart,,,,,,,,,,DOCUMENTARY (Short Subject),"Sue Marx and Pamela Conn, Producers",True
2112,,,,,,,The Man Who Planted Trees,,,,,,,,,,SHORT FILM (Animated),"Fr̩d̩ric Back, Producer",True
2113,,,,,,,Ray's Male Heterosexual Dance Hall,,,,,,,,,,SHORT FILM (Live Action),"Jonathan Sanger and Jana Sue Memel, Producers",True
2114,,,,,,,RoboCop,,,,,,,,,,SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),"Stephen Flick, John Pospisil",True
2115,,,,,,,The Accused,,,,,,,,,,ACTRESS IN A LEADING ROLE,Jodie Foster,True
2116,,,,,,,Hotel Terminus: The Life and Times of Klaus Barbie,,,,,,,,,,DOCUMENTARY (Feature),"Marcel Ophuls, Producer",True
2117,,,,,,,You Don't Have to Die,,,,,,,,,,DOCUMENTARY (Short Subject),"William Guttentag and Malcolm Clarke, Producers",True
2118,,,,,,,Tin Toy,,,,,,,,,,SHORT FILM (Animated),"John Lasseter, William Reeves",True
2119,,,,,,,The Appointments of Dennis Jennings,,,,,,,,,,SHORT FILM (Live Action),"Dean Parisot, Steven Wright",True
2120,,,,,,,Common Threads: Stories from the Quilt,,,,,,,,,,DOCUMENTARY (Feature),"Robert Epstein and Bill Couturi̩, Producers",True
2121,,,,,,,The Johnstown Flood,,,,,,,,,,DOCUMENTARY (Short Subject),"Charles Guggenheim, Producer",True
2122,,,,,,,Balance,,,,,,,,,,SHORT FILM (Animated),"Christoph Lauenstein, Wolfgang Lauenstein",True
2123,,,,,,,Work Experience,,,,,,,,,,SHORT FILM (Live Action),James Hendrie,True
2124,,,,,,,Good Fellas,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Joe Pesci,True
2125,,,,,,,Dances With Wolves,,,,,,,,,,CINEMATOGRAPHY,Dean Semler,True
2126,,,,,,,Dances With Wolves,,,,,,,,,,DIRECTING,Kevin Costner,True
2127,,,,,,,Dances With Wolves,,,,,,,,,,FILM EDITING,Neil Travis,True
2128,,,,,,,Dances With Wolves,,,,,,,,,,MUSIC (Original Score),John Barry,True
2129,,,,,,,Dances With Wolves,,,,,,,,,,BEST PICTURE,"Jim Wilson and Kevin Costner, Producers",True
2130,,,,,,,Dances With Wolves,,,,,,,,,,SOUND,"Jeffrey Perkins, Bill W. Benton, Greg Watkins, Russell Williams II",True
2131,,,,,,,Dances With Wolves,,,,,,,,,,WRITING (Screenplay Based on Material from Another Medium),Michael Blake,True
2132,,,,,,,American Dream,,,,,,,,,,DOCUMENTARY (Feature),"Barbara Kopple and Arthur Cohn, Producers",True
2133,,,,,,,Days of Waiting,,,,,,,,,,DOCUMENTARY (Short Subject),"Steven Okazaki, Producer",True
2134,,,,,,,Creature Comforts,,,,,,,,,,SHORT FILM (Animated),Nick Park,True
2135,,,,,,,The Lunch Date,,,,,,,,,,SHORT FILM (Live Action),Adam Davidson,True
2136,,,,,,,In the Shadow of the Stars,,,,,,,,,,DOCUMENTARY (Feature),"Allie Light and Irving Saraf, Producers",True
2137,,,,,,,"Deadly Deception: General Electric, Nuclear Weapons and Our Environment",,,,,,,,,,DOCUMENTARY (Short Subject),"Debra Chasnoff, Producer",True
2138,,,,,,,Manipulation,,,,,,,,,,SHORT FILM (Animated),Daniel Greaves,True
2139,,,,,,,Session Man,,,,,,,,,,SHORT FILM (Live Action),"Seth Winston, Rob Fried",True
2140,,,,,,,A River Runs through It,,,,,,,,,,CINEMATOGRAPHY,Philippe Rousselot,True
2141,,,,,,,The Panama Deception,,,,,,,,,,DOCUMENTARY (Feature),"Barbara Trent and David Kasper, Producers",True
2142,,,,,,,Educating Peter,,,,,,,,,,DOCUMENTARY (Short Subject),"Thomas C. Goodwin and Gerardine Wurzburg, Producers",True
2143,,,,,,,Mona Lisa Descending a Staircase,,,,,,,,,,SHORT FILM (Animated),Joan C. Gratz,True
